POLY_ID,CMP_ID,POLY_RATING,CMP,PERCENT,CMP_CLASS,CLIMATE_POINTS,CLIMATE_CLASS,PROVINCE,SOIL_CODE,SOIL_NAME,SOIL_POINTS,SOIL_CLASS,LANDSCAPE_POINTS,LANDSCAPE_CLASS
BCC0115000001,BC50000011,6WV(6) - 7V(4),1,60,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000001,BC50000012,6WV(6) - 7V(4),2,40,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000002,BC50000021,6MV(10),1,60,7,81,1,BC,TWW,~~~~~,0,7,94,1
BCC0115000002,BC50000022,6MV(10),2,40,4,81,1,BC,NPU,~~~~~,42,4,94,1
BCC0115000003,BC50000031,7WV(10),1,60,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000003,BC50000032,7WV(10),2,40,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000004,BC50000041,6V(10),1,100,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000005,BC50000051,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,5,7
BCC0115000006,BC50000061,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,13,6,40,4
BCC0115000007,BC50000071,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000008,BC50000081,7VW(10),1,100,7,81,1,BC,MHW,d~~~~,1,7,100,1
BCC0115000011,BC50000111,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000012,BC50000121,7VM(10),1,60,7,81,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000012,BC50000122,7VM(10),2,40,7,81,1,BC,CAI,~~~~~,0,7,85,1
BCC0115000013,BC50000131,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000014,BC50000141,4VW(10),1,100,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000019,BC50000191,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,13,6,40,4
BCC0115000020,BC50000201,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,5,7
BCC0115000021,BC50000211,6MV(10),1,60,7,81,1,BC,TWW,~~~~~,0,7,94,1
BCC0115000021,BC50000212,6MV(10),2,40,4,81,1,BC,NPU,~~~~~,42,4,94,1
BCC0115000022,BC50000221,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000023,BC50000231,7WV(10),1,70,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000023,BC50000232,7WV(10),2,30,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000024,BC50000241,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000025,BC50000251,7WV(10),1,100,7,82,1,BC,SCT,d~~~~,5,7,100,1
BCC0115000026,BC50000261,5VM(10),1,60,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000026,BC50000262,5VM(10),2,40,4,78,2,BC,DFH,~~~~~,32,4,100,1
BCC0115000027,BC50000271,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,72,2
BCC0115000028,BC50000281,7WV(10),1,60,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000028,BC50000282,7WV(10),2,40,6,78,2,BC,HRO,~~~~~,11,6,100,1
BCC0115000029,BC50000291,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000031,BC50000311,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,90,1
BCC0115000032,BC50000321,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000034,BC50000341,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000035,BC50000351,6VT(8) - 7WV(2),1,80,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000035,BC50000352,6VT(8) - 7WV(2),2,20,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000036,BC50000361,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000037,BC50000371,7VW(10),1,100,7,81,1,BC,MHW,d~~~~,1,7,100,1
BCC0115000038,BC50000381,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,13,6,40,4
BCC0115000039,BC50000391,6WV(7) - 4MV(3),1,70,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000039,BC50000392,6WV(7) - 4MV(3),2,30,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000040,BC50000401,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000041,BC50000411,6WN(10),1,100,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000042,BC50000421,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000044,BC50000441,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000045,BC50000451,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000045,BC50000452,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000046,BC50000461,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,8,7
BCC0115000047,BC50000471,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000048,BC50000481,7WV(10),1,60,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000048,BC50000482,7WV(10),2,40,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000049,BC50000491,7WV(6) - 4VW(4),1,60,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000049,BC50000492,7WV(6) - 4VW(4),2,40,4,82,1,BC,DFH,~~~~~,30,4,94,1
BCC0115000051,BC50000511,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000054,BC50000541,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000055,BC50000551,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000057,BC50000571,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,100,1
BCC0115000058,BC50000581,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000059,BC50000591,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000060,BC50000601,7VTM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,75,2
BCC0115000062,BC50000621,3V(10),1,100,3,78,2,BC,LKM,sv~~~,58,3,100,1
BCC0115000063,BC50000631,6W(10),1,100,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000064,BC50000641,NR(10),1,100,NR,81,1,BC,$GP,~~~~~,,NotRated,8,7
BCC0115000066,BC50000661,6V(10),1,100,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000067,BC50000671,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000068,BC50000681,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000069,BC50000691,4VM(7) - 5W(3),1,70,4,82,1,BC,SUH,~~~~~,40,4,100,1
BCC0115000069,BC50000692,4VM(7) - 5W(3),2,30,5,82,1,BC,HRO,d~~~~,21,5,100,1
BCC0115000070,BC50000701,6WV(6) - 7V(4),1,60,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000070,BC50000702,6WV(6) - 7V(4),2,40,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000071,BC50000711,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000075,BC50000751,6WV(10),1,100,6,78,2,BC,VDD,dsv~~,14,6,100,1
BCC0115000076,BC50000761,4V(4) - 6V(3) - 7WV(3),1,40,4,78,2,BC,NCH,~~~~~,31,4,94,1
BCC0115000076,BC50000762,4V(4) - 6V(3) - 7WV(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000076,BC50000763,4V(4) - 6V(3) - 7WV(3),3,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000078,BC50000781,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,94,1
BCC0115000079,BC50000791,3V(10),1,100,3,82,1,BC,PDV,~~~~~,52,3,94,1
BCC0115000080,BC50000801,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000081,BC50000811,5V(10),1,70,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000081,BC50000812,5V(10),2,30,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000082,BC50000821,6WN(10),1,100,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000083,BC50000831,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000083,BC50000832,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000085,BC50000851,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000086,BC50000861,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000087,BC50000871,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000089,BC50000891,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000090,BC50000901,7WV(10),1,70,7,78,2,BC,LHM,d~~~~,6,7,100,1
BCC0115000090,BC50000902,7WV(10),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000091,BC50000911,6WV(10),1,60,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000091,BC50000912,6WV(10),2,40,5,78,2,BC,HRO,d~~~~,21,5,100,1
BCC0115000092,BC50000921,6W(10),1,60,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000092,BC50000922,6W(10),2,40,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000093,BC50000931,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000093,BC50000932,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000094,BC50000941,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000095,BC50000951,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000096,BC50000961,6WN(10),1,100,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000097,BC50000971,6W(10),1,100,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000098,BC50000981,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000099,BC50000991,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,94,1
BCC0115000101,BC50001011,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000102,BC50001021,3V(10),1,100,3,82,1,BC,PDV,~~~~~,52,3,94,1
BCC0115000103,BC50001031,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000104,BC50001041,3VT(6) - 4VT(4),1,60,3,82,1,BC,MBH,~~~~~,53,3,80,1
BCC0115000104,BC50001042,3VT(6) - 4VT(4),2,40,4,82,1,BC,ABF,~~~~~,38,4,80,1
BCC0115000105,BC50001051,6MPT(10),1,100,6,82,1,BC,CUB,~~~~~,13,6,64,2
BCC0115000106,BC50001061,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000107,BC50001071,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000108,BC50001081,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000109,BC50001091,5VW(10),1,60,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000109,BC50001092,5VW(10),2,40,6,82,1,BC,CGL,~~~~~,16,6,100,1
BCC0115000110,BC50001101,7VM(10),1,100,7,78,2,BC,BOS,~~~~~,0,7,100,1
BCC0115000111,BC50001111,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,94,1
BCC0115000112,BC50001121,3VT(10),1,100,3,82,1,BC,PDV,~~~~~,52,3,80,1
BCC0115000113,BC50001131,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000114,BC50001141,4VT(7) - 6VT(3),1,70,4,78,2,BC,NCH,~~~~~,31,4,50,3
BCC0115000114,BC50001142,4VT(7) - 6VT(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,50,3
BCC0115000116,BC50001161,7WV(10),1,100,7,78,2,BC,RSS,d~~~~,7,7,100,1
BCC0115000117,BC50001171,3VT(6) - 6MV(4),1,60,3,82,1,BC,PDV,~~~~~,52,3,80,1
BCC0115000117,BC50001172,3VT(6) - 6MV(4),2,40,6,82,1,BC,CUB,~~~~~,19,6,88,1
BCC0115000118,BC50001181,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000119,BC50001191,5W(6) - 7V(4),1,60,5,81,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000119,BC50001192,5W(6) - 7V(4),2,40,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000120,BC50001201,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000121,BC50001211,7WV(10),1,100,7,82,1,BC,BOY,~~~~~,5,7,100,1
BCC0115000123,BC50001231,6V(10),1,100,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000125,BC50001251,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000126,BC50001261,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000127,BC50001271,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000129,BC50001291,3WV(10),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000129,BC50001292,3WV(10),2,30,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000130,BC50001301,7WV(10),1,100,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000131,BC50001311,5W(10),1,100,5,82,1,BC,HRO,d~~~~,21,5,100,1
BCC0115000132,BC50001321,7TV(10),1,70,7,67,2,BC,CNL,~~~~~,0,7,7,7
BCC0115000132,BC50001322,7TV(10),2,30,7,67,2,BC,POG,~~~~~,44,4,5,7
BCC0115000133,BC50001331,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000134,BC50001341,3VM(10),1,100,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000135,BC50001351,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000136,BC50001361,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,88,1
BCC0115000137,BC50001371,6WV(10),1,100,6,82,1,BC,HRO,~~~~~,11,6,100,1
BCC0115000138,BC50001381,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000139,BC50001391,7WV(10),1,60,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000139,BC50001392,7WV(10),2,40,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000140,BC50001401,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,90,1
BCC0115000141,BC50001411,3W(6) - 6WV(4),1,60,3,78,2,BC,VYE,sv~~~,54,3,100,1
BCC0115000141,BC50001412,3W(6) - 6WV(4),2,40,6,78,2,BC,VDD,dsv~~,14,6,100,1
BCC0115000142,BC50001421,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000144,BC50001441,6WV(6) - 7VTM(4),1,60,6,82,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000144,BC50001442,6WV(6) - 7VTM(4),2,40,7,82,1,BC,BOS,~~~~~,0,7,69,2
BCC0115000145,BC50001451,7WV(10),1,70,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000145,BC50001452,7WV(10),2,30,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000146,BC50001461,4VT(10),1,100,4,78,2,BC,NCH,~~~~~,31,4,45,3
BCC0115000147,BC50001471,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000148,BC50001481,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000149,BC50001491,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000150,BC50001501,6WV(6) - 7V(4),1,60,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000150,BC50001502,6WV(6) - 7V(4),2,40,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000151,BC50001511,6V(6) - 7WV(4),1,60,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000151,BC50001512,6V(6) - 7WV(4),2,40,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000152,BC50001521,5VT(8) - 7WV(2),1,50,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000152,BC50001522,5VT(8) - 7WV(2),2,30,4,78,2,BC,NCH,~~~~~,31,4,80,1
BCC0115000152,BC50001523,5VT(8) - 7WV(2),3,20,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000153,BC50001531,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000153,BC50001532,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000154,BC50001541,5VW(10),1,60,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000154,BC50001542,5VW(10),2,40,6,82,1,BC,CGL,~~~~~,16,6,100,1
BCC0115000156,BC50001561,4V(10),1,70,4,82,1,BC,ABF,~~~~~,38,4,100,1
BCC0115000156,BC50001562,4V(10),2,30,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000158,BC50001581,4V(6) - 7WV(4),1,60,4,78,2,BC,NCH,~~~~~,31,4,100,1
BCC0115000158,BC50001582,4V(6) - 7WV(4),2,40,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000159,BC50001591,7W(10),1,100,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000162,BC50001621,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000164,BC50001641,4V(4) - 6V(3) - 7WV(3),1,40,4,78,2,BC,NCH,~~~~~,31,4,94,1
BCC0115000164,BC50001642,4V(4) - 6V(3) - 7WV(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000164,BC50001643,4V(4) - 6V(3) - 7WV(3),3,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000165,BC50001651,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000166,BC50001661,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000167,BC50001671,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000168,BC50001681,7VT(10),1,50,7,49,3,BC,GDE,~~~~~,0,7,22,5
BCC0115000168,BC50001682,7VT(10),2,30,7,49,3,BC,WHN,~~~~~,0,7,22,5
BCC0115000168,BC50001683,7VT(10),3,20,7,49,3,BC,SYS,~~~~~,0,7,5,7
BCC0115000169,BC50001691,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000171,BC50001711,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000172,BC50001721,6V(10),1,70,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000172,BC50001722,6V(10),2,30,4,78,2,BC,NCH,~~~~~,31,4,90,1
BCC0115000173,BC50001731,7W(10),1,100,7,81,1,BC,GUY,sad~~,1,7,100,1
BCC0115000174,BC50001741,7VTM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,47,3
BCC0115000176,BC50001761,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000177,BC50001771,7VM(10),1,100,7,81,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000178,BC50001781,7WV(10),1,60,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000178,BC50001782,7WV(10),2,40,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000179,BC50001791,6WN(10),1,100,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000180,BC50001801,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000181,BC50001811,5VT(10),1,60,6,78,2,BC,WHC,~~~~~,14,6,73,2
BCC0115000181,BC50001812,5VT(10),2,40,4,78,2,BC,NCH,~~~~~,31,4,73,2
BCC0115000182,BC50001821,6V(7) - 7WV(3),1,70,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000182,BC50001822,6V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000183,BC50001831,3VT(10),1,40,4,82,1,BC,ABF,~~~~~,38,4,50,3
BCC0115000183,BC50001832,3VT(10),2,30,3,82,1,BC,MBH,~~~~~,53,3,73,2
BCC0115000183,BC50001833,3VT(10),3,30,3,82,1,BC,LXT,~~~~~,55,3,50,3
BCC0115000184,BC50001841,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,94,1
BCC0115000185,BC50001851,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000186,BC50001861,6V(7) - 7WV(3),1,70,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000186,BC50001862,6V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000187,BC50001871,6WN(10),1,100,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000189,BC50001891,6WV(7) - 7V(3),1,50,6,82,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000189,BC50001892,6WV(7) - 7V(3),2,30,7,82,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000189,BC50001893,6WV(7) - 7V(3),3,20,6,82,1,BC,COV,~~~~~,13,6,100,1
BCC0115000190,BC50001901,3W(10),1,100,3,78,2,BC,VYE,sv~~~,54,3,100,1
BCC0115000191,BC50001911,7WV(7) - 4MV(3),1,70,7,82,1,BC,SCT,d~~~~,5,7,100,1
BCC0115000191,BC50001912,7WV(7) - 4MV(3),2,30,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000192,BC50001921,6WV(10),1,60,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000192,BC50001922,6WV(10),2,40,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000193,BC50001931,4VM(10),1,100,4,82,1,BC,SUH,~~~~~,40,4,94,1
BCC0115000197,BC50001971,7WV(10),1,100,7,82,1,BC,SCT,~~~~~,5,7,100,1
BCC0115000198,BC50001981,7WV(10),1,60,7,78,2,BC,RSS,d~~~~,7,7,100,1
BCC0115000198,BC50001982,7WV(10),2,40,7,78,2,BC,JUD,d~~~~,1,7,100,1
BCC0115000201,BC50002011,6WV(7) - 3W(3),1,70,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000201,BC50002012,6WV(7) - 3W(3),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000202,BC50002021,6V(10),1,70,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000202,BC50002022,6V(10),2,30,4,78,2,BC,NCH,~~~~~,31,4,90,1
BCC0115000203,BC50002031,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,8,7
BCC0115000205,BC50002051,4V(10),1,60,4,82,1,BC,ABF,~~~~~,38,4,80,1
BCC0115000205,BC50002052,4V(10),2,40,3,82,1,BC,MBH,~~~~~,53,3,90,1
BCC0115000208,BC50002081,6TV(10),1,100,6,78,2,BC,NCH,~~~~~,31,4,16,6
BCC0115000209,BC50002091,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000210,BC50002101,7VM(10),1,100,7,78,2,BC,LYN,~~~~~,5,7,100,1
BCC0115000211,BC50002111,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000212,BC50002121,3WV(10),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000212,BC50002122,3WV(10),2,40,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000213,BC50002131,6WTV(7) - 7VT(3),1,40,6,82,1,BC,HRO,~~~~~,12,6,50,3
BCC0115000213,BC50002132,6WTV(7) - 7VT(3),2,30,7,82,1,BC,SMR,~~~~~,0,7,16,6
BCC0115000213,BC50002133,6WTV(7) - 7VT(3),3,30,6,82,1,BC,COV,~~~~~,13,6,73,2
BCC0115000214,BC50002141,4VTM(10),1,70,5,67,2,BC,CUB,~~~~~,25,5,73,2
BCC0115000214,BC50002142,4VTM(10),2,30,4,67,2,BC,ABF,~~~~~,44,4,73,2
BCC0115000215,BC50002151,7WV(10),1,60,7,82,1,BC,LHM,~~~~~,4,7,100,1
BCC0115000215,BC50002152,7WV(10),2,40,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000216,BC50002161,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000216,BC50002162,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000217,BC50002171,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000219,BC50002191,7VW(10),1,70,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000219,BC50002192,7VW(10),2,30,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000221,BC50002211,3V(8) - 4V(2),1,80,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000221,BC50002212,3V(8) - 4V(2),2,20,4,82,1,BC,ABF,~~~~~,38,4,100,1
BCC0115000222,BC50002221,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000224,BC50002241,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000225,BC50002251,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000226,BC50002261,3VT(6) - 6MV(4),1,60,3,82,1,BC,PDV,~~~~~,52,3,80,1
BCC0115000226,BC50002262,3VT(6) - 6MV(4),2,40,6,82,1,BC,CUB,~~~~~,19,6,85,1
BCC0115000227,BC50002271,7TV(10),1,70,7,67,2,BC,CNL,~~~~~,0,7,7,7
BCC0115000227,BC50002272,7TV(10),2,30,7,67,2,BC,POG,~~~~~,44,4,7,7
BCC0115000228,BC50002281,6VT(6) - 7WV(4),1,60,6,78,2,BC,WHC,~~~~~,14,6,28,5
BCC0115000228,BC50002282,6VT(6) - 7WV(4),2,40,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000231,BC50002311,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000232,BC50002321,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000233,BC50002331,6W(10),1,70,6,81,1,BC,SPF,sad~~,16,6,100,1
BCC0115000233,BC50002332,6W(10),2,30,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000235,BC50002351,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000237,BC50002371,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000239,BC50002391,7W(10),1,60,7,82,1,BC,LUB,d~~~~,2,7,100,1
BCC0115000239,BC50002392,7W(10),2,40,7,82,1,BC,JUD,d~~~~,1,7,100,1
